Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends,CGPA
1,0,0,0,0,0,7,0,1,2,2,0,1,4,0,0,34,2,2,0,0,0,0,1,0,0,98,76,0,1,0,1,0,0,1,2,1,2,3,1,0
0,1,0,1,0,1,8,1,3,1,1,6,0,3,0,0,36,1,1,0,0,1,0,1,1,1,87,23,0,0,0,2,0,0,0,2,3,1,2,2,0
0,0,0,0,1,0,5,1,4,2,1,5,1,3,0,0,47,1,1,0,1,1,0,0,3,3,102,27,0,0,0,0,0,0,0,1,3,0,1,1,0
0,0,0,2,1,0,2,1,1,0,2,6,1,1,0,0,33,0,1,0,1,0,0,0,1,1,28,41,0,1,0,2,0,0,0,2,0,2,1,2,0
0,1,0,1,0,0,2,0,0,0,1,5,0,4,0,0,12,2,2,0,1,1,0,1,1,1,83,77,0,1,0,1,0,0,0,2,1,1,2,2,0
1,0,0,0,1,0,5,0,3,2,1,5,2,2,0,0,48,2,2,0,0,0,0,0,3,3,105,28,0,0,0,0,0,0,0,1,2,0,1,1,0
1,0,0,0,0,0,5,0,2,2,1,2,1,3,0,0,43,2,2,0,1,1,0,0,2,2,103,51,1,0,0,0,0,0,0,1,2,1,1,1,0
1,0,0,0,0,0,7,0,1,2,2,2,2,3,0,0,26,2,2,0,0,0,0,1,0,0,94,60,0,1,0,2,0,0,1,2,1,3,2,1,0
1,0,0,0,0,0,8,0,2,2,1,7,1,2,0,0,12,2,2,0,0,0,0,1,0,0,83,76,0,0,0,1,0,0,0,1,0,1,2,1,0
0,0,0,1,0,0,7,1,3,0,0,3,2,0,0,0,12,2,2,0,1,1,0,0,1,1,91,75,0,0,0,2,0,0,0,1,0,2,0,0,0
0,0,0,2,1,0,6,0,0,2,1,6,0,2,0,1,12,0,2,0,1,0,0,1,1,1,29,6,0,1,0,0,0,0,2,2,1,2,0,0,0
0,1,0,1,0,0,2,1,2,1,1,1,2,3,0,0,12,2,2,0,0,0,0,1,2,1,54,84,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,2,1,0,2,1,3,1,1,3,1,1,0,0,21,1,2,0,1,0,0,0,1,3,34,30,0,1,0,2,0,0,1,1,0,2,1,2,0
1,0,0,1,0,0,7,0,1,1,2,7,3,1,0,0,13,2,2,1,0,0,0,1,1,2,98,43,0,0,0,1,0,0,0,2,2,2,3,3,0
1,0,0,1,1,0,9,0,2,3,1,6,3,1,0,0,12,2,2,0,0,0,0,1,0,0,87,40,0,1,0,1,0,0,0,2,1,2,1,1,0
0,0,0,1,0,0,2,1,0,0,1,7,1,1,0,0,24,0,2,0,0,0,0,0,1,2,35,59,0,0,0,2,0,0,0,1,0,1,1,2,0
0,0,0,2,1,0,4,0,2,2,1,3,0,1,0,0,12,0,1,0,1,0,0,1,1,1,37,16,0,1,0,1,0,0,0,2,1,2,0,0,0
1,1,0,0,0,0,2,1,1,0,1,4,1,3,0,0,12,2,2,0,0,0,0,1,1,3,48,79,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,0,1,1,0,6,0,2,2,1,4,1,1,0,1,12,2,2,0,0,0,0,0,0,0,91,75,0,1,0,1,0,0,1,2,1,2,2,2,0
0,1,0,1,0,0,2,0,3,1,1,1,0,1,0,0,12,1,1,0,0,0,0,1,1,1,45,36,0,0,0,1,0,0,0,1,0,1,1,1,0
1,1,0,0,0,0,2,1,0,0,1,6,1,3,0,0,12,2,2,0,0,0,0,1,1,3,46,77,0,0,0,0,0,0,0,0,0,1,2,0,0
2,1,0,0,0,0,4,0,2,1,1,2,0,1,0,0,13,1,1,0,0,0,0,1,2,4,32,75,1,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,2,1,0,4,1,0,0,1,8,1,1,0,0,27,0,2,0,1,1,0,0,1,1,26,27,0,1,0,1,0,0,0,3,0,2,0,1,0
0,0,0,1,0,0,8,0,3,2,1,6,2,2,0,0,12,2,2,0,0,0,0,1,0,0,84,76,0,1,0,0,0,0,0,1,1,1,2,1,0
1,0,0,0,0,0,5,1,2,1,1,6,2,2,0,0,37,2,2,1,0,1,0,0,3,4,106,26,0,0,0,0,1,0,0,1,3,0,2,2,0
0,1,0,1,0,0,2,0,2,1,1,2,0,1,0,0,12,1,1,0,0,0,0,1,1,2,45,47,0,0,0,1,0,0,0,1,0,1,1,1,0
0,0,0,1,0,0,9,0,3,1,1,6,2,1,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,0,0,1,0,0,0,1,0,2,1,1,0
1,1,0,1,1,0,2,0,0,0,1,5,0,4,0,0,12,2,3,0,1,1,0,0,1,1,89,75,0,1,0,2,0,0,1,2,1,2,1,2,0
0,0,0,0,1,0,8,1,4,2,1,5,0,3,0,0,38,1,1,0,1,1,0,0,1,1,89,23,0,0,0,1,0,0,0,1,3,0,1,1,0
0,0,0,1,0,0,6,0,3,2,1,4,2,2,0,0,12,2,2,0,0,0,0,1,1,0,76,80,0,1,0,0,0,0,0,1,1,1,2,1,0
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,31,0,2,0,0,0,0,0,0,0,23,49,0,1,0,2,0,1,0,2,0,2,1,2,0
1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,13,2,2,0,1,1,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,1,1,0
0,0,0,1,1,1,9,0,3,2,1,6,1,3,0,0,30,1,1,0,0,0,0,1,1,1,87,27,0,1,0,2,0,0,0,2,2,1,1,1,0
0,1,0,1,0,0,2,0,2,1,1,1,0,1,0,0,12,1,1,0,0,0,0,1,1,1,45,41,0,0,0,1,0,0,0,1,0,1,1,1,0
0,0,0,1,0,0,4,0,1,0,0,5,1,3,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,2,0,2,1,1,0
0,0,0,0,0,0,7,0,1,1,2,1,1,4,0,0,31,2,2,0,1,1,0,1,0,0,96,76,1,0,0,2,0,0,1,1,0,3,2,0,0
1,1,0,0,0,0,4,0,4,2,1,0,1,1,0,0,13,1,1,0,0,0,0,1,3,2,40,80,0,0,0,0,0,0,1,1,1,1,0,0,0
1,0,0,0,0,0,8,0,2,2,2,6,1,2,0,0,15,2,2,0,0,0,0,1,0,0,88,76,0,1,0,1,0,0,0,2,1,2,3,1,0
1,0,0,0,0,0,7,0,1,2,2,0,1,4,0,0,36,2,2,0,0,0,0,1,0,0,99,76,0,1,0,1,0,0,1,2,1,2,3,1,0
1,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,12,2,3,0,1,1,0,0,1,1,97,75,0,1,0,2,0,0,2,2,1,2,1,2,0
0,0,0,2,1,0,4,0,2,2,1,2,0,2,0,1,14,1,2,0,1,0,0,1,1,3,35,18,0,1,0,1,0,0,2,1,1,2,1,1,0
0,1,0,1,0,1,7,1,2,0,1,7,2,2,0,0,23,2,2,1,0,1,0,1,2,2,98,23,0,0,0,2,0,0,0,2,3,1,3,3,0
0,0,0,1,0,0,2,1,3,2,1,0,2,2,0,0,12,2,2,0,0,0,0,1,2,0,59,87,0,1,0,0,0,0,0,1,1,1,2,0,0
0,0,0,1,0,0,3,0,0,0,0,5,0,4,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,2,0,2,1,2,0
0,1,0,1,1,0,4,1,4,2,1,2,0,2,0,0,20,1,1,0,1,0,0,1,1,3,51,23,0,1,0,2,0,0,1,1,1,1,2,2,0
0,0,0,2,1,0,2,1,1,0,2,7,1,1,0,0,36,0,1,0,1,0,0,0,1,1,26,43,0,1,0,2,0,0,0,2,0,2,1,2,0
0,0,0,2,1,0,6,0,1,2,1,5,0,2,0,1,13,0,2,0,1,0,0,1,1,2,31,9,0,1,0,0,0,0,2,2,1,2,0,0,0
1,0,0,0,0,0,4,0,2,2,1,2,0,0,0,1,13,1,1,0,0,0,0,1,2,2,20,72,1,0,0,0,0,0,2,1,0,2,0,0,0
0,0,0,2,1,0,2,1,1,0,2,6,1,1,0,0,33,0,1,0,1,0,0,0,1,1,28,41,0,1,0,2,0,0,0,2,0,2,1,2,0
0,1,0,1,0,0,2,1,2,1,1,3,2,3,0,0,12,2,2,0,0,0,0,1,2,2,51,82,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,12,2,2,0,1,1,0,0,1,1,98,75,0,0,0,2,0,0,2,1,0,2,0,1,0
0,0,0,2,0,0,5,1,4,0,0,2,3,1,0,0,12,2,2,0,1,1,0,1,2,1,72,81,0,0,0,1,0,0,0,1,0,2,0,0,0
1,0,0,1,0,0,5,1,1,0,1,7,3,1,0,0,16,2,2,2,0,1,0,0,3,4,106,24,0,0,0,1,1,0,0,1,3,1,3,3,0
0,0,0,2,1,0,2,0,3,2,1,0,0,1,0,0,12,1,1,0,0,0,0,1,1,1,50,29,0,1,0,2,0,0,0,2,1,2,1,1,0
0,1,0,1,0,1,6,1,1,0,1,7,3,1,0,0,15,2,2,2,0,1,0,1,2,3,105,23,0,0,0,2,0,0,0,2,3,1,3,3,0
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,13,1,1,0,1,0,0,1,1,2,42,26,0,1,0,2,0,0,0,1,1,2,1,1,0
0,0,0,2,1,0,2,1,3,1,1,1,1,1,0,0,16,1,2,0,1,0,0,0,1,3,38,25,0,1,0,2,0,0,1,1,0,2,1,2,0
2,1,0,0,0,0,4,0,2,1,1,2,0,1,0,0,13,1,1,0,0,0,0,1,2,4,33,75,1,0,0,0,0,0,1,1,0,1,0,0,0
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,13,1,1,0,1,0,0,1,1,2,41,25,0,1,0,2,0,0,1,1,1,2,1,1,0
0,1,0,1,0,1,6,1,1,0,1,7,3,1,0,0,15,2,2,2,0,1,0,1,2,3,105,23,0,0,0,2,0,0,0,2,3,1,3,3,0
0,0,0,1,1,1,9,0,3,2,1,6,1,2,0,0,25,1,1,0,0,0,0,1,1,1,87,30,0,1,0,2,0,0,0,2,2,1,1,1,0
0,1,0,1,0,0,2,1,3,1,1,0,2,3,0,0,12,2,2,0,1,1,0,1,2,1,60,86,0,1,0,0,0,0,0,1,1,1,2,0,0
1,0,0,2,0,1,8,0,1,2,1,6,4,1,0,0,12,2,3,0,0,0,0,1,1,1,92,34,0,0,0,2,0,0,0,2,1,2,1,1,0
1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,14,2,2,0,1,1,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,1,1,0
1,1,0,0,0,0,2,1,0,0,1,5,1,3,0,0,12,2,2,0,0,0,0,1,1,3,47,78,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,0,0,1,0,3,1,2,1,1,1,0,0,0,1,21,2,2,0,1,1,0,0,1,1,101,63,0,0,0,1,1,0,2,1,1,1,1,1,0
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,34,0,2,0,0,0,0,0,0,0,24,46,0,1,0,2,0,1,0,2,0,2,1,2,0
1,0,0,0,0,0,2,0,1,2,1,4,1,1,0,1,11,1,1,0,0,0,0,1,0,0,16,70,1,0,0,0,0,0,2,1,0,2,0,0,0
1,0,0,1,1,0,3,0,0,0,1,6,0,4,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,2,2,0
0,0,0,1,1,0,2,0,1,1,1,6,2,1,0,0,12,1,2,0,0,0,0,0,0,0,14,68,0,1,0,0,0,1,1,1,0,2,1,1,0
0,0,0,1,0,0,2,1,0,0,1,7,1,1,0,0,35,0,2,0,0,0,0,0,1,1,27,46,0,0,0,2,0,0,0,2,0,1,1,2,0
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,31,0,2,0,0,0,0,0,0,0,23,49,0,1,0,2,0,1,0,2,0,2,1,2,0
1,0,0,2,1,0,5,0,3,2,1,2,2,1,0,0,13,2,2,0,0,0,0,1,1,2,57,29,0,1,0,2,0,0,1,1,1,2,1,1,0
1,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,17,0,1,0,0,0,0,0,3,3,26,71,0,0,0,0,0,0,1,2,0,2,0,0,0
1,0,0,0,0,0,5,0,3,2,1,0,0,0,0,1,14,1,1,0,0,0,0,1,3,3,25,74,1,0,0,0,0,0,2,1,0,2,0,0,0
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,13,1,1,0,1,0,0,1,1,2,41,25,0,1,0,2,0,0,1,1,1,2,1,1,0
0,0,0,2,1,0,2,0,3,2,1,0,0,1,0,0,12,0,1,0,1,0,0,1,1,1,44,26,0,1,0,1,0,0,0,2,1,2,0,0,0
1,1,0,0,0,0,2,0,0,0,1,6,0,4,0,0,12,2,3,0,0,0,0,1,1,2,66,76,0,0,0,1,0,0,0,1,0,1,2,2,0
0,0,0,1,0,0,2,1,3,2,1,0,2,2,0,0,11,2,2,0,0,0,0,1,2,0,52,85,0,1,0,0,0,0,0,1,0,1,1,0,0
1,0,0,0,0,0,7,0,1,2,2,3,1,3,0,0,25,2,2,0,0,0,0,1,0,0,93,76,0,1,0,1,0,0,1,2,1,2,3,1,0
1,1,0,0,0,0,4,0,4,2,1,0,0,0,0,0,14,1,1,0,0,0,0,1,3,3,31,61,0,0,0,0,0,0,1,2,1,2,0,0,0
0,1,0,1,0,0,2,1,4,2,1,0,2,2,0,0,12,1,1,0,0,0,0,1,3,1,57,87,0,0,0,0,0,0,0,1,1,1,1,0,0
0,1,0,1,0,0,2,0,4,2,1,0,0,0,0,0,12,1,1,0,0,0,0,1,1,1,43,32,0,0,0,1,0,0,0,2,1,2,0,0,0
1,1,0,0,0,0,2,0,0,0,1,6,0,3,0,0,12,2,3,0,0,0,0,1,1,3,57,76,0,0,0,1,0,0,0,0,0,1,2,1,0
1,0,0,2,1,0,3,0,3,2,1,1,1,1,0,0,14,2,2,0,0,0,0,1,1,3,46,26,0,1,0,2,0,0,1,1,1,2,1,1,0
1,1,0,1,0,0,3,1,1,0,1,0,0,0,0,0,12,3,3,1,0,1,0,0,1,1,100,70,0,0,0,2,1,0,2,2,1,2,1,2,0
1,0,0,0,1,0,5,0,3,2,1,5,2,2,0,0,43,2,2,0,0,0,0,0,3,3,102,29,0,0,0,0,0,0,0,1,2,0,1,1,0
0,0,0,1,0,0,6,0,2,0,0,5,2,2,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,1,0,2,0,0,0
1,0,0,0,0,0,2,0,1,2,1,5,1,1,0,1,11,1,1,0,0,0,0,1,0,0,14,69,1,0,0,0,0,0,2,1,0,2,0,0,0
0,0,0,1,0,0,9,0,3,0,0,5,3,1,0,0,12,2,2,0,0,0,0,1,1,1,87,76,0,0,0,1,0,0,0,1,0,2,0,0,0
1,0,0,1,1,0,2,0,0,0,1,6,0,4,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,2,2,0
1,0,0,2,0,1,7,0,1,1,1,6,4,1,0,0,13,2,3,1,0,0,0,1,1,2,95,32,0,0,0,2,0,0,0,2,1,2,2,2,0
1,0,0,0,0,0,3,0,1,2,1,4,1,1,0,1,12,1,1,0,0,0,0,1,1,1,17,70,1,0,0,0,0,0,2,1,0,2,0,0,0
0,1,0,1,0,1,7,1,2,0,1,7,2,2,0,0,23,2,2,1,0,1,0,1,2,2,98,23,0,0,0,2,0,0,0,2,3,1,3,3,0
1,0,0,0,1,0,5,0,3,2,1,5,2,2,0,0,40,2,2,0,0,0,0,0,3,3,101,30,0,0,0,0,0,0,0,1,2,0,1,1,0
1,0,0,0,0,0,7,0,1,2,2,1,1,4,0,0,32,2,2,0,0,0,0,1,0,0,97,68,0,1,0,2,0,0,1,2,1,3,2,1,0
0,0,0,2,1,0,2,1,1,0,2,5,1,1,0,0,30,0,1,0,1,0,0,0,1,1,30,39,0,1,0,2,0,0,0,2,0,2,1,2,0
0,0,0,1,1,1,8,0,2,2,1,6,0,3,0,0,26,0,1,0,1,1,0,1,1,1,61,14,0,1,0,1,0,0,0,2,2,1,1,1,0
0,0,0,1,0,0,2,1,3,2,1,1,2,2,0,0,11,2,2,0,0,0,0,1,2,0,49,84,0,1,0,0,0,0,0,1,0,1,1,0,0
1,0,0,1,1,0,8,0,2,2,1,5,1,1,0,1,12,2,2,0,0,0,0,0,0,0,89,75,0,1,0,1,0,0,0,2,1,2,2,2,0
1,0,0,1,0,0,8,0,1,2,1,5,3,1,0,0,14,2,2,0,0,0,0,1,0,0,88,42,0,1,0,2,0,0,1,2,1,3,1,1,0
1,0,0,1,1,0,5,0,2,1,1,2,0,0,0,1,12,2,2,0,0,0,0,0,0,0,95,75,0,1,0,1,0,0,1,2,1,2,1,2,0
0,1,0,1,0,0,2,1,3,1,1,1,2,3,0,0,12,2,2,0,0,0,0,1,2,1,55,85,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,0,0,0,0,6,0,1,2,2,0,1,4,0,0,37,2,2,0,1,1,0,0,0,0,100,72,1,0,0,1,0,0,1,1,1,2,2,1,0
1,0,0,0,0,0,2,0,1,2,1,5,1,1,0,1,11,1,1,0,0,0,0,1,0,0,14,69,1,0,0,0,0,0,2,1,0,2,0,0,0
0,0,0,1,1,0,2,0,1,1,1,6,2,1,0,0,18,1,2,0,0,0,0,0,0,0,17,61,0,1,0,0,0,1,1,1,0,2,1,1,0
2,1,0,0,0,0,3,0,1,0,1,4,0,2,0,0,12,1,2,0,0,0,0,1,1,4,38,75,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,0,8,0,2,2,2,4,1,3,0,0,22,2,2,0,0,0,0,1,0,0,92,76,0,1,0,1,0,0,0,2,1,2,3,1,0
2,1,0,0,0,0,5,0,3,1,1,1,0,0,0,0,14,1,1,0,0,0,0,1,3,4,28,75,1,0,0,0,0,0,1,1,0,1,0,0,0
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,13,1,1,0,1,0,0,1,1,2,42,26,0,1,0,2,0,0,0,1,1,2,1,1,0
0,0,0,2,0,0,6,1,4,0,0,3,3,1,0,0,12,2,2,0,1,1,0,1,2,1,75,80,0,0,0,1,0,0,0,1,0,2,0,0,0
0,1,0,1,0,0,2,1,3,1,1,1,2,3,0,0,12,2,2,0,0,0,0,1,2,1,54,85,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,2,1,0,2,1,0,0,1,8,1,1,0,0,36,0,2,0,1,1,0,0,1,1,26,43,0,1,0,2,0,0,0,3,0,2,0,2,0
1,0,0,0,0,0,2,0,0,0,1,6,1,2,0,0,11,2,2,0,0,0,0,1,0,2,33,73,1,0,0,0,0,0,0,0,0,1,1,1,0
1,0,0,0,0,0,7,0,1,2,2,2,1,3,0,0,26,2,2,0,0,0,0,1,0,0,94,76,0,1,0,1,0,0,1,2,1,2,3,1,0
1,0,0,0,0,0,2,0,0,0,1,6,1,2,0,0,11,2,2,0,0,0,0,1,0,2,35,73,1,0,0,0,0,0,0,0,0,1,1,1,0
1,0,0,0,0,0,2,0,0,0,1,5,0,5,0,0,14,2,2,0,1,1,0,1,0,0,88,76,0,1,0,2,0,0,1,2,1,2,2,2,0
0,0,0,2,1,0,3,0,3,2,1,1,0,1,0,0,12,1,1,0,0,0,0,1,1,1,54,30,0,1,0,2,0,0,0,2,1,2,1,1,0
0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,12,2,2,0,1,1,0,0,1,1,99,75,0,0,0,2,0,0,2,1,0,2,0,1,0
0,0,0,1,1,1,8,0,3,2,1,6,0,3,0,0,32,0,1,0,1,1,0,1,1,1,75,18,0,1,0,1,0,0,0,2,2,1,1,1,0
1,0,0,1,1,0,7,0,2,2,1,6,1,2,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,2,2,0
2,1,0,0,0,0,5,0,3,1,1,1,0,0,0,0,14,1,1,0,0,0,0,1,3,4,29,75,1,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,0,6,1,3,0,0,3,2,0,0,0,12,2,2,0,1,1,0,0,1,1,91,75,0,0,0,2,0,0,1,1,0,2,0,0,0
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,26,0,2,0,0,0,0,0,0,0,21,53,0,1,0,1,0,1,0,2,0,2,1,2,0
1,0,0,1,1,0,2,0,2,2,1,3,1,2,0,1,13,2,2,0,0,0,0,1,0,2,27,45,0,1,0,1,0,0,2,1,0,2,1,1,0
0,0,0,1,0,0,4,0,1,0,0,5,1,3,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,2,0,2,1,1,0
0,0,0,1,1,1,9,0,3,2,1,6,1,2,0,0,26,1,1,0,0,0,0,1,1,1,87,29,0,1,0,2,0,0,0,2,2,1,1,1,0
1,0,0,0,0,0,5,1,3,1,1,5,2,2,0,0,47,2,2,0,0,1,0,0,3,4,106,27,0,0,0,0,1,0,0,1,3,0,1,1,0
1,0,0,0,0,0,3,0,0,0,1,4,0,5,0,0,20,2,2,0,1,1,0,1,0,0,91,76,0,1,0,2,0,0,1,2,1,2,2,2,0
1,0,0,0,0,0,2,0,0,1,1,6,1,2,0,0,11,2,2,0,0,0,0,1,0,1,29,72,1,0,0,0,0,0,1,0,0,1,1,1,0
0,1,0,1,0,0,3,1,4,2,1,0,2,2,0,0,12,1,1,0,0,0,0,1,3,1,49,84,0,0,0,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,2,0,0,0,1,5,0,5,0,0,12,2,2,0,1,1,0,1,0,0,87,76,0,1,0,2,0,0,1,2,1,2,2,2,0
1,0,0,2,1,0,5,0,3,2,1,3,2,1,0,0,13,2,2,0,0,0,0,1,1,2,61,30,0,1,0,2,0,0,1,1,1,2,1,1,0
0,1,0,1,1,0,5,1,4,2,1,2,0,2,0,0,22,1,1,0,1,0,0,1,1,2,55,23,0,1,0,2,0,0,1,1,1,1,2,2,0
0,0,0,1,0,0,6,0,2,0,0,5,2,2,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,1,0,2,0,1,0
0,1,0,1,1,0,8,1,4,2,1,5,0,3,0,0,36,1,1,0,1,0,0,1,1,1,85,23,0,1,0,2,0,0,0,1,2,1,2,2,0
0,0,0,1,0,0,4,1,2,0,0,1,1,0,0,0,12,2,2,0,1,1,0,0,1,1,96,75,0,0,0,2,0,0,2,1,0,2,0,1,0
0,0,0,2,0,0,8,1,4,0,0,4,3,1,0,0,12,2,2,0,1,1,0,1,2,1,86,76,0,0,0,1,0,0,0,1,0,2,0,0,0
1,0,0,2,1,0,4,0,3,2,1,2,1,1,0,0,14,2,2,0,0,0,0,1,1,3,53,28,0,1,0,2,0,0,1,1,1,2,1,1,0
1,0,0,1,0,0,7,0,1,1,2,7,3,1,0,0,13,2,2,1,0,0,0,1,1,2,99,41,0,0,0,1,0,0,0,2,2,2,3,3,0
1,0,0,0,0,0,2,0,1,2,1,5,1,1,0,1,11,1,1,0,0,0,0,1,0,0,14,69,1,0,0,0,0,0,2,1,0,2,0,0,0
0,0,0,1,1,1,9,0,3,2,1,6,0,3,0,0,32,1,1,0,0,0,0,1,1,1,87,25,0,1,0,2,0,0,0,2,2,1,1,1,0
1,1,0,0,0,0,2,0,0,0,1,6,0,4,0,0,12,2,3,0,0,0,0,1,1,2,71,76,0,0,0,1,0,0,0,1,0,1,2,2,0
1,0,0,0,1,0,3,1,2,1,1,2,0,1,0,1,28,2,2,0,1,1,0,0,2,2,102,54,0,0,0,1,1,0,1,1,1,1,1,1,0
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,14,1,1,0,1,0,0,1,1,3,39,24,0,1,0,2,0,0,1,1,1,2,1,1,0
1,0,0,0,0,0,2,0,1,2,1,4,1,1,0,1,11,1,1,0,0,0,0,1,0,0,16,70,1,0,0,0,0,0,2,1,0,2,0,0,0
1,0,0,2,1,0,8,0,2,2,1,5,3,1,0,0,12,2,2,0,0,0,0,1,1,1,83,37,0,1,0,2,0,0,1,2,1,2,1,1,0
1,0,0,0,0,0,5,0,1,1,2,0,0,3,0,0,30,2,2,0,1,1,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,2,1,0
1,0,0,0,0,0,5,1,2,1,1,6,2,2,0,0,33,2,2,1,0,1,0,0,3,4,106,26,0,0,0,0,1,0,0,1,3,0,2,2,0
0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,12,2,2,0,1,1,0,0,1,1,99,75,0,0,0,2,0,0,2,1,0,2,0,1,0
0,0,0,2,0,0,9,0,2,2,0,5,4,1,0,0,12,2,2,0,0,0,0,1,1,1,87,39,0,0,0,2,0,0,0,2,0,3,0,0,0
0,1,0,1,0,0,2,1,2,1,1,2,1,3,0,0,12,2,2,0,1,1,0,1,2,1,70,82,0,1,0,0,0,0,0,1,1,1,2,1,0
0,0,0,2,0,0,5,1,4,1,0,2,3,2,0,0,12,2,2,0,1,1,0,1,2,1,72,82,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,0,1,1,0,6,0,2,2,1,3,1,1,0,1,12,2,2,0,0,0,0,0,0,0,93,75,0,1,0,1,0,0,1,2,1,2,2,2,0
0,0,0,1,0,0,2,0,0,0,0,5,0,4,0,0,12,2,2,0,1,1,0,1,1,1,87,76,0,0,0,2,0,0,0,2,0,2,1,2,0
1,0,0,1,0,0,5,1,2,0,1,6,3,1,0,0,32,2,2,1,0,1,0,0,3,4,106,25,0,0,0,1,1,0,0,1,3,1,2,2,0
0,0,0,1,0,0,8,1,3,0,0,4,3,0,0,0,12,2,2,0,1,1,0,0,1,1,88,75,0,0,0,2,0,0,0,1,0,2,0,0,0
0,0,0,2,1,0,7,0,2,2,1,4,3,1,0,0,12,1,2,0,0,0,0,1,1,1,77,36,0,1,0,2,0,0,0,2,1,2,1,1,0
1,0,0,1,1,0,6,0,2,2,1,3,2,0,0,0,12,2,3,0,0,0,0,0,1,1,91,51,0,1,0,2,0,0,1,2,1,2,1,1,0
1,0,0,1,0,0,6,0,1,0,2,7,3,1,0,0,14,2,2,2,0,0,0,1,2,3,102,32,0,0,0,1,0,0,0,2,2,2,3,3,0
1,0,0,1,1,0,8,0,2,2,1,5,3,1,0,0,14,2,2,0,0,0,0,0,1,1,88,38,0,0,0,1,0,0,0,2,1,2,1,1,0
0,0,0,2,1,0,2,0,3,2,1,0,0,1,0,0,12,1,1,0,0,0,0,1,1,1,49,29,0,1,0,2,0,0,0,2,1,2,1,1,0
1,0,0,1,0,0,5,1,1,0,1,7,3,1,0,0,18,2,2,2,0,1,0,0,3,4,106,24,0,0,0,1,1,0,0,1,3,1,3,3,0
0,1,0,1,0,0,2,0,1,0,1,3,1,4,0,0,12,2,2,0,1,1,0,1,1,1,74,81,0,1,0,1,0,0,0,2,1,1,2,1,0
1,0,0,0,0,0,7,0,1,2,2,1,1,3,0,0,29,2,2,0,0,0,0,1,0,0,96,65,0,1,0,2,0,0,1,2,1,3,2,1,0
1,0,0,1,1,0,8,0,2,2,1,5,3,0,0,0,12,2,3,0,0,0,0,0,1,1,87,40,0,1,0,2,0,0,1,2,1,2,1,1,0
